PORTFOLIO,INITIAL_INVESTMENT_STOCKS
TWM,22500.0
MZNA,22500.0
SM,22500.0
OK,333333.3333333333
ABC,333333.3333333333
NEK,333333.3333333333
GMNA,11000.0
ABT,11000.0
OK,11000.0
MZNA,11000.0
ABC,11000.0
LTSA,5444.444444444444
GMNA,5444.444444444444
SM,5444.444444444444
ONH,5444.444444444444
PEP,5444.444444444444
NEK,5444.444444444444
DMC,5444.444444444444
KRM,5444.444444444444
TWM,5444.444444444444
GMNA,7000.0
PEP,7000.0
AB,7000.0
ABT,7000.0
FWC,7000.0
OK,7000.0
DMC,7000.0
HD,11000.0
GS,11000.0
MTFS,11000.0
KRM,11000.0
SM,11000.0
MZNA,1375.0
EPF,1375.0
KRM,1375.0
ABT,1375.0
MMM,1375.0
AB,1375.0
TCA,1375.0
TWM,1375.0
PG,13333.333333333334
PEP,13333.333333333334
ABT,13333.333333333334
ONH,13333.333333333334
LTSA,13333.333333333334
HD,13333.333333333334
TWM,19400.0
FWC,19400.0
GS,19400.0
ABT,19400.0
EG,19400.0
PG,333333.3333333333
EPF,333333.3333333333
NEK,333333.3333333333
JJN,14666.666666666666
GS,14666.666666666666
OK,14666.666666666666
NEK,14666.666666666666
HD,14666.666666666666
AB,14666.666666666666
OOGGL,12250.0
EPF,12250.0
MZNA,12250.0
NTIC,12250.0
ALPA,13750.0
OCST,13750.0
AB,13750.0
CCSO,13750.0
OCST,27500.0
EPF,27500.0
ABT,13750.0
OK,13750.0
OCST,13750.0
NTIC,13750.0
TWM,20000.0
PEP,20000.0
ALPA,23000.0
FWC,23000.0
NEK,23000.0
OCST,16333.333333333334
AB,16333.333333333334
ALPA,16333.333333333334
ABC,111111.11111111111
MTFS,111111.11111111111
CCSO,111111.11111111111
AB,111111.11111111111
KRM,111111.11111111111
PEP,111111.11111111111
NTIC,111111.11111111111
MMM,111111.11111111111
ALPA,111111.11111111111
KRM,7500.0
NTIC,7500.0
ONH,7500.0
AB,7500.0
JJN,7500.0
ALPA,7500.0
TWM,15000.0
AB,15000.0
ABC,15000.0
ABT,15000.0
DMC,15000.0
OK,15000.0
EPF,250000.0
JJN,250000.0
SM,250000.0
CCSO,250000.0
ALPA,6111.111111111111
TCA,6111.111111111111
TWM,6111.111111111111
EPF,6111.111111111111
MZNA,6111.111111111111
SM,6111.111111111111
CCSO,6111.111111111111
ABC,6111.111111111111
MPJ,6111.111111111111
TWM,23000.0
LTSA,23000.0
CCSO,23000.0
ABC,1000.0
LTSA,1000.0
TWM,1000.0
OK,1000.0
PEP,1000.0
EPF,9800.0
JJN,9800.0
LTSA,9800.0
MZNA,9800.0
MTFS,9800.0
JJN,6428.571428571428
EG,6428.571428571428
TWM,6428.571428571428
GMNA,6428.571428571428
CCSO,6428.571428571428
NTIC,6428.571428571428
OK,6428.571428571428
EPF,30000.0
HD,30000.0
TCA,30000.0
CCSO,5000.0
ABC,5000.0
FWC,5000.0
OCST,5000.0
ONH,5000.0
PG,5000.0
KRM,5000.0
AB,5000.0
LTSA,9000.0
TWM,9000.0
JJN,9000.0
TCA,9000.0
MTFS,9000.0
NEK,30000.0
SM,30000.0
PG,30000.0
MPJ,2750.0
GMNA,2750.0
SM,2750.0
NTIC,2750.0
ABC,5714.285714285715
SM,5714.285714285715
FWC,5714.285714285715
TCA,5714.285714285715
MZNA,5714.285714285715
OOGGL,5714.285714285715
GS,5714.285714285715
SM,2750.0
OOGGL,2750.0
AB,2750.0
HD,2750.0
ALPA,833.3333333333334
NTIC,833.3333333333334
OOGGL,833.3333333333334
NEK,833.3333333333334
ONH,833.3333333333334
AB,833.3333333333334
MPJ,111111.11111111111
TCA,111111.11111111111
HD,111111.11111111111
LTSA,111111.11111111111
OCST,111111.11111111111
EG,111111.11111111111
MZNA,111111.11111111111
OK,111111.11111111111
KRM,111111.11111111111
ABT,45000.0
HD,45000.0
PG,250000.0
MMM,250000.0
EPF,250000.0
NEK,250000.0
ALPA,2750.0
OOGGL,2750.0
PG,2750.0
EPF,2750.0
SM,18333.333333333332
GMNA,18333.333333333332
OOGGL,18333.333333333332
TCA,20000.0
MMM,20000.0
TWM,20000.0
SM,20000.0
ABT,15000.0
EPF,15000.0
ONH,15000.0
CCSO,200000.0
PEP,200000.0
KRM,200000.0
FWC,200000.0
MPJ,200000.0
OOGGL,1375.0
KRM,1375.0
MZNA,1375.0
DMC,1375.0
ONH,1375.0
OK,1375.0
LTSA,1375.0
NTIC,1375.0
OOGGL,45000.0
EG,45000.0
FWC,13333.333333333334
OK,13333.333333333334
OOGGL,13333.333333333334
GMNA,24250.0
NTIC,24250.0
KRM,24250.0
MZNA,24250.0
CCSO,5000.0
TWM,5000.0
GS,5000.0
PG,5000.0
AB,5000.0
SM,5000.0
MMM,5000.0
JJN,5000.0
ABC,5000.0
MTFS,19400.0
LTSA,19400.0
OK,19400.0
ONH,19400.0
TWM,19400.0
SM,6875.0
MPJ,6875.0
AB,6875.0
ABC,6875.0
TCA,6875.0
EPF,6875.0
PEP,6875.0
GMNA,6875.0
OCST,5625.0
MMM,5625.0
LTSA,5625.0
HD,5625.0
ALPA,5625.0
AB,5625.0
NEK,5625.0
MPJ,5625.0
LTSA,25000.0
TCA,25000.0
DMC,9166.666666666666
ALPA,9166.666666666666
LTSA,9166.666666666666
PG,9166.666666666666
AB,9166.666666666666
FWC,9166.666666666666
HD,8000.0
GS,8000.0
AB,8000.0
KRM,8000.0
SM,8000.0
OCST,2200.0
ABC,2200.0
EPF,2200.0
OOGGL,2200.0
JJN,2200.0
NTIC,20000.0
MZNA,20000.0
ALPA,20000.0
FWC,20000.0
OOGGL,200000.0
KRM,200000.0
SM,200000.0
FWC,200000.0
ALPA,200000.0
TCA,333333.3333333333
TWM,333333.3333333333
EG,333333.3333333333
MMM,11250.0
MTFS,11250.0
ABT,11250.0
OK,11250.0
OOGGL,2750.0
TCA,2750.0
JJN,2750.0
FWC,2750.0
AB,11000.0
JJN,11000.0
FWC,11000.0
DMC,11000.0
OCST,11000.0
KRM,10777.777777777777
OK,10777.777777777777
ABT,10777.777777777777
TCA,10777.777777777777
FWC,10777.777777777777
PEP,10777.777777777777
GMNA,10777.777777777777
OCST,10777.777777777777
DMC,10777.777777777777
PG,15000.0
OOGGL,15000.0
GMNA,15000.0
MPJ,142857.14285714287
ABT,142857.14285714287
CCSO,142857.14285714287
FWC,142857.14285714287
GMNA,142857.14285714287
JJN,142857.14285714287
OCST,142857.14285714287
MZNA,2750.0
SM,2750.0
EPF,2750.0
PEP,2750.0
ABT,34500.0
OOGGL,34500.0
EPF,20000.0
MTFS,20000.0
CCSO,20000.0
ABC,20000.0
JJN,1666.6666666666667
HD,1666.6666666666667
EG,1666.6666666666667
AB,125000.0
HD,125000.0
NTIC,125000.0
NEK,125000.0
MMM,125000.0
OOGGL,125000.0
GMNA,125000.0
TWM,125000.0
SM,10000.0
MMM,10000.0
MPJ,10000.0
DMC,10000.0
GMNA,10000.0
DMC,12250.0
SM,12250.0
PEP,12250.0
OCST,12250.0
EG,1666.6666666666667
GMNA,1666.6666666666667
NEK,1666.6666666666667
FWC,250000.0
OOGGL,250000.0
TWM,250000.0
NEK,250000.0
HD,1428.5714285714287
TCA,1428.5714285714287
PG,1428.5714285714287
LTSA,1428.5714285714287
PEP,1428.5714285714287
ALPA,1428.5714285714287
MPJ,1428.5714285714287
PG,8888.888888888889
OCST,8888.888888888889
MZNA,8888.888888888889
ALPA,8888.888888888889
ABC,8888.888888888889
EG,8888.888888888889
GMNA,8888.888888888889
KRM,8888.888888888889
FWC,8888.888888888889
HD,6666.666666666667
EPF,6666.666666666667
NEK,6666.666666666667
OOGGL,6666.666666666667
PG,6666.666666666667
CCSO,6666.666666666667
ABC,5444.444444444444
HD,5444.444444444444
ONH,5444.444444444444
MZNA,5444.444444444444
DMC,5444.444444444444
OCST,5444.444444444444
EPF,5444.444444444444
OK,5444.444444444444
OOGGL,5444.444444444444
ABT,22000.0
SM,22000.0
TWM,22000.0
HD,22000.0
NEK,16666.666666666668
HD,16666.666666666668
NTIC,16666.666666666668
ONH,11500.0
MTFS,11500.0
GS,11500.0
JJN,11500.0
ABT,11500.0
OCST,11500.0
NEK,13750.0
ALPA,13750.0
TWM,13750.0
EPF,13750.0
ABC,9166.666666666666
GMNA,9166.666666666666
CCSO,9166.666666666666
EG,9166.666666666666
KRM,9166.666666666666
TWM,9166.666666666666
EG,17600.0
GMNA,17600.0
TWM,17600.0
SM,17600.0
AB,17600.0
OCST,11000.0
MZNA,11000.0
NTIC,11000.0
CCSO,11000.0
GMNA,11000.0
DMC,40000.0
ALPA,40000.0
SM,19400.0
DMC,19400.0
AB,19400.0
ABT,19400.0
MPJ,19400.0
LTSA,13800.0
HD,13800.0
NTIC,13800.0
MMM,13800.0
ABC,13800.0
PEP,22500.0
GMNA,22500.0
MZNA,22500.0
TCA,22500.0
OCST,19400.0
HD,19400.0
JJN,19400.0
MPJ,19400.0
ALPA,19400.0
ABC,200000.0
KRM,200000.0
OCST,200000.0
MPJ,200000.0
JJN,200000.0
LTSA,142.85714285714286
KRM,142.85714285714286
ALPA,142.85714285714286
MMM,142.85714285714286
OCST,142.85714285714286
OK,142.85714285714286
ABT,142.85714285714286
LTSA,11000.0
NTIC,11000.0
ABC,11000.0
FWC,11000.0
OOGGL,11000.0
OCST,11000.0
NEK,11000.0
PG,11000.0
NEK,8333.333333333334
FWC,8333.333333333334
MTFS,8333.333333333334
TWM,8333.333333333334
OCST,8333.333333333334
KRM,8333.333333333334
ABT,200.0
LTSA,200.0
MPJ,200.0
PG,200.0
ALPA,200.0
PEP,200000.0
TWM,200000.0
ONH,200000.0
MTFS,200000.0
AB,200000.0
EPF,6428.571428571428
OCST,6428.571428571428
MMM,6428.571428571428
EG,6428.571428571428
TWM,6428.571428571428
MPJ,6428.571428571428
DMC,6428.571428571428
ABT,18000.0
CCSO,18000.0
GMNA,18000.0
ALPA,18000.0
OCST,18000.0
PEP,6666.666666666667
MZNA,6666.666666666667
DMC,6666.666666666667
CCSO,6666.666666666667
ONH,6666.666666666667
PG,6666.666666666667
OCST,250000.0
PG,250000.0
CCSO,250000.0
ONH,250000.0
LTSA,11000.0
TCA,11000.0
OCST,11000.0
EPF,11000.0
OK,11000.0
OK,5500.0
MMM,5500.0
EPF,16166.666666666666
MMM,16166.666666666666
ABC,16166.666666666666
TWM,16166.666666666666
AB,16166.666666666666
JJN,16166.666666666666
PG,6250.0
NEK,6250.0
GS,6250.0
EPF,6250.0
ONH,6250.0
CCSO,6250.0
DMC,6250.0
OK,6250.0
NTIC,11250.0
OCST,11250.0
EG,11250.0
MPJ,11250.0
JJN,1250.0
DMC,1250.0
ONH,1250.0
TCA,1250.0
MTFS,1250.0
LTSA,1250.0
CCSO,1250.0
KRM,1250.0
JJN,12571.42857142857
PEP,12571.42857142857
SM,12571.42857142857
ABC,12571.42857142857
KRM,12571.42857142857
HD,12571.42857142857
MTFS,12571.42857142857
OOGGL,6125.0
ABC,6125.0
CCSO,6125.0
JJN,6125.0
KRM,6125.0
MZNA,6125.0
TCA,6125.0
MPJ,6125.0
FWC,166.66666666666666
EG,166.66666666666666
CCSO,166.66666666666666
ALPA,166.66666666666666
KRM,166.66666666666666
JJN,166.66666666666666
EPF,12250.0
ABT,12250.0
MPJ,12250.0
PEP,12250.0
LTSA,24500.0
OOGGL,24500.0
DMC,10000.0
LTSA,10000.0
OK,10000.0
OCST,10000.0
LTSA,16666.666666666668
PG,16666.666666666668
ONH,16666.666666666668
OOGGL,5555.555555555556
ABT,5555.555555555556
FWC,5555.555555555556
MTFS,5555.555555555556
TWM,5555.555555555556
PEP,5555.555555555556
GMNA,5555.555555555556
LTSA,5555.555555555556
JJN,5555.555555555556
ABC,11250.0
PG,11250.0
ONH,11250.0
OK,11250.0
MTFS,14666.666666666666
GMNA,14666.666666666666
ONH,14666.666666666666
ALPA,14666.666666666666
FWC,14666.666666666666
EPF,14666.666666666666
SM,8000.0
GMNA,8000.0
PG,8000.0
MZNA,8000.0
OOGGL,8000.0
NEK,1666.6666666666667
FWC,1666.6666666666667
TWM,1666.6666666666667
JJN,555.5555555555555
EG,555.5555555555555
OOGGL,555.5555555555555
ABC,555.5555555555555
NEK,555.5555555555555
MTFS,555.5555555555555
MMM,555.5555555555555
SM,555.5555555555555
ONH,555.5555555555555
MMM,10000.0
EPF,10000.0
MTFS,10000.0
AB,10000.0
OCST,10000.0
AB,13333.333333333334
EPF,13333.333333333334
OOGGL,13333.333333333334
FWC,13333.333333333334
PEP,13333.333333333334
ABC,13333.333333333334
EG,125.0
ALPA,125.0
AB,125.0
NTIC,125.0
TWM,125.0
CCSO,125.0
KRM,125.0
JJN,125.0
LTSA,1250.0
OCST,1250.0
TWM,1250.0
GS,1250.0
GMNA,10000.0
KRM,10000.0
MTFS,10000.0
AB,10000.0
EPF,10000.0
ABT,10000.0
EG,10000.0
ABC,10000.0
TCA,10000.0
MMM,250000.0
OOGGL,250000.0
EG,250000.0
OCST,250000.0
MPJ,6666.666666666667
NEK,6666.666666666667
GS,6666.666666666667
ABC,6666.666666666667
CCSO,6666.666666666667
ALPA,6666.666666666667
ONH,12125.0
ALPA,12125.0
EG,12125.0
PG,12125.0
MMM,12125.0
MPJ,12125.0
NEK,12125.0
AB,12125.0
SM,20000.0
AB,20000.0
EG,20000.0
MMM,20000.0
ALPA,555.5555555555555
OK,555.5555555555555
ABC,555.5555555555555
NTIC,555.5555555555555
GMNA,555.5555555555555
MTFS,555.5555555555555
MMM,555.5555555555555
EPF,555.5555555555555
LTSA,555.5555555555555
FWC,29333.333333333332
KRM,29333.333333333332
HD,29333.333333333332
NEK,8166.666666666667
EG,8166.666666666667
AB,8166.666666666667
HD,8166.666666666667
JJN,8166.666666666667
TWM,8166.666666666667
ALPA,34500.0
OK,34500.0
KRM,142857.14285714287
ALPA,142857.14285714287
MMM,142857.14285714287
LTSA,142857.14285714287
JJN,142857.14285714287
EPF,142857.14285714287
EG,142857.14285714287
OK,9166.666666666666
PG,9166.666666666666
MZNA,9166.666666666666
ABC,9166.666666666666
MMM,9166.666666666666
GS,9166.666666666666
LTSA,200000.0
GMNA,200000.0
MPJ,200000.0
NEK,200000.0
OCST,200000.0
ALPA,10000.0
DMC,10000.0
FWC,10000.0
OCST,10000.0
NEK,10000.0
JJN,10000.0
OOGGL,10000.0
KRM,10000.0
CCSO,9800.0
ABT,9800.0
MTFS,9800.0
OCST,9800.0
OK,9800.0
SM,200000.0
HD,200000.0
PG,200000.0
KRM,200000.0
MTFS,200000.0
GS,13857.142857142857
ABC,13857.142857142857
DMC,13857.142857142857
GMNA,13857.142857142857
MMM,13857.142857142857
OK,13857.142857142857
TWM,13857.142857142857
TWM,1375.0
MZNA,1375.0
AB,1375.0
GMNA,1375.0
PG,1375.0
OCST,1375.0
MPJ,1375.0
EPF,1375.0
OCST,22000.0
GMNA,22000.0
MMM,22000.0
TCA,22000.0
CCSO,6250.0
OOGGL,6250.0
GS,6250.0
HD,6250.0
TWM,6250.0
ALPA,6250.0
ONH,6250.0
AB,6250.0
PG,166666.66666666666
MMM,166666.66666666666
OOGGL,166666.66666666666
GMNA,166666.66666666666
NEK,166666.66666666666
TWM,166666.66666666666
MTFS,13800.0
JJN,13800.0
NTIC,13800.0
NEK,13800.0
TWM,13800.0
ONH,17600.0
OOGGL,17600.0
MTFS,17600.0
TWM,17600.0
DMC,17600.0
SM,3666.6666666666665
MPJ,3666.6666666666665
DMC,3666.6666666666665
ABC,12500.0
EG,12500.0
GMNA,12500.0
MTFS,12500.0
GS,2000.0
ABT,2000.0
TWM,2000.0
SM,2000.0
OCST,2000.0
NEK,5000.0
PG,5000.0
MTFS,166666.66666666666
OK,166666.66666666666
AB,166666.66666666666
ONH,166666.66666666666
KRM,166666.66666666666
DMC,166666.66666666666
EG,9777.777777777777
GMNA,9777.777777777777
ABC,9777.777777777777
HD,9777.777777777777
KRM,9777.777777777777
SM,9777.777777777777
TCA,9777.777777777777
CCSO,9777.777777777777
OK,9777.777777777777
LTSA,142.85714285714286
NEK,142.85714285714286
ABC,142.85714285714286
AB,142.85714285714286
SM,142.85714285714286
PG,142.85714285714286
PEP,142.85714285714286
ALPA,2500.0
MPJ,2500.0
ONH,2500.0
JJN,2500.0
DMC,12250.0
OCST,12250.0
HD,12250.0
PEP,12250.0
LTSA,9857.142857142857
DMC,9857.142857142857
TWM,9857.142857142857
OK,9857.142857142857
PEP,9857.142857142857
ABC,9857.142857142857
MZNA,9857.142857142857
PEP,1666.6666666666667
KRM,1666.6666666666667
GS,1666.6666666666667
MTFS,15000.0
OK,15000.0
ONH,15000.0
PG,15000.0
MZNA,15000.0
NEK,15000.0
NEK,3666.6666666666665
ALPA,3666.6666666666665
OK,3666.6666666666665
ONH,333333.3333333333
GS,333333.3333333333
LTSA,333333.3333333333
OOGGL,200.0
MZNA,200.0
LTSA,200.0
GMNA,200.0
HD,200.0
ABT,8888.888888888889
DMC,8888.888888888889
FWC,8888.888888888889
PG,8888.888888888889
CCSO,8888.888888888889
TCA,8888.888888888889
JJN,8888.888888888889
OOGGL,8888.888888888889
SM,8888.888888888889
JJN,27500.0
HD,27500.0
GMNA,1666.6666666666667
CCSO,1666.6666666666667
ABT,1666.6666666666667
PG,166666.66666666666
OOGGL,166666.66666666666
ONH,166666.66666666666
TCA,166666.66666666666
DMC,166666.66666666666
PEP,166666.66666666666
EPF,333333.3333333333
LTSA,333333.3333333333
TWM,333333.3333333333
EG,12571.42857142857
SM,12571.42857142857
PEP,12571.42857142857
EPF,12571.42857142857
AB,12571.42857142857
OOGGL,12571.42857142857
OCST,12571.42857142857
EG,125.0
ALPA,125.0
MTFS,125.0
KRM,125.0
NEK,125.0
SM,125.0
JJN,125.0
TCA,125.0
TCA,9166.666666666666
ALPA,9166.666666666666
MPJ,9166.666666666666
DMC,9166.666666666666
ABC,9166.666666666666
MTFS,9166.666666666666
NTIC,625.0
AB,625.0
ABT,625.0
ONH,625.0
SM,625.0
ALPA,625.0
EPF,625.0
OCST,625.0
DMC,1666.6666666666667
EPF,1666.6666666666667
ABC,1666.6666666666667
EPF,10000.0
MTFS,10000.0
ABT,10000.0
TWM,10000.0
NTIC,10000.0
MMM,1111.111111111111
MTFS,1111.111111111111
NEK,1111.111111111111
MZNA,1111.111111111111
TCA,1111.111111111111
NTIC,1111.111111111111
ALPA,1111.111111111111
OK,1111.111111111111
GMNA,1111.111111111111
TWM,1428.5714285714287
MTFS,1428.5714285714287
ONH,1428.5714285714287
LTSA,1428.5714285714287
HD,1428.5714285714287
EPF,1428.5714285714287
PG,1428.5714285714287
MMM,27500.0
KRM,27500.0
MZNA,625.0
EPF,625.0
JJN,625.0
MTFS,625.0
EG,625.0
DMC,625.0
PEP,625.0
OOGGL,625.0
TWM,13857.142857142857
FWC,13857.142857142857
MTFS,13857.142857142857
NEK,13857.142857142857
KRM,13857.142857142857
ONH,13857.142857142857
OOGGL,13857.142857142857
GS,2750.0
LTSA,2750.0
ABT,2750.0
EPF,2750.0
GMNA,6250.0
EG,6250.0
MZNA,6250.0
FWC,6250.0
TCA,6250.0
OOGGL,6250.0
AB,6250.0
KRM,6250.0
NTIC,166666.66666666666
GS,166666.66666666666
TWM,166666.66666666666
MPJ,166666.66666666666
MTFS,166666.66666666666
HD,166666.66666666666
MMM,9000.0
EG,9000.0
OK,9000.0
NTIC,9000.0
KRM,9000.0
AB,20000.0
GS,20000.0
DMC,20000.0
GMNA,20000.0
ABC,8166.666666666667
TWM,8166.666666666667
MZNA,8166.666666666667
CCSO,8166.666666666667
OK,8166.666666666667
SM,8166.666666666667
OK,500000.0
CCSO,500000.0
GMNA,17600.0
ABT,17600.0
KRM,17600.0
OCST,17600.0
SM,17600.0
DMC,6125.0
JJN,6125.0
OOGGL,6125.0
OCST,6125.0
OK,6125.0
TWM,6125.0
PEP,6125.0
ALPA,6125.0
MMM,16166.666666666666
OOGGL,16166.666666666666
PG,16166.666666666666
ONH,16166.666666666666
OCST,16166.666666666666
PEP,16166.666666666666
SM,8333.333333333334
AB,8333.333333333334
MMM,8333.333333333334
NTIC,8333.333333333334
JJN,8333.333333333334
DMC,8333.333333333334
JJN,14666.666666666666
OOGGL,14666.666666666666
ONH,14666.666666666666
NTIC,14666.666666666666
NEK,14666.666666666666
FWC,14666.666666666666
CCSO,500000.0
GS,500000.0
GS,11428.57142857143
ABC,11428.57142857143
EPF,11428.57142857143
KRM,11428.57142857143
EG,11428.57142857143
GMNA,11428.57142857143
JJN,11428.57142857143
SM,250.0
PG,250.0
PEP,250.0
NEK,250.0
SM,13750.0
EG,13750.0
OCST,13750.0
ONH,13750.0
PEP,125000.0
EPF,125000.0
NEK,125000.0
ALPA,125000.0
LTSA,125000.0
AB,125000.0
CCSO,125000.0
GMNA,125000.0
TWM,6250.0
MZNA,6250.0
JJN,6250.0
OK,6250.0
NTIC,6250.0
CCSO,6250.0
TCA,6250.0
AB,6250.0
HD,333.3333333333333
KRM,333.3333333333333
FWC,333.3333333333333
OK,16000.0
JJN,16000.0
EPF,16000.0
ABT,16000.0
SM,16000.0
GMNA,10000.0
TWM,10000.0
EG,10000.0
OCST,10000.0
PEP,10000.0
NTIC,8000.0
LTSA,8000.0
JJN,8000.0
TCA,8000.0
PG,8000.0
SM,11000.0
GMNA,11000.0
HD,11000.0
ABC,11000.0
KRM,11000.0
ONH,32333.333333333332
TCA,32333.333333333332
DMC,32333.333333333332
MPJ,10000.0
MTFS,10000.0
MMM,10000.0
PEP,10000.0
JJN,10000.0
CCSO,10000.0
OK,10000.0
EG,10000.0
ONH,1666.6666666666667
MTFS,1666.6666666666667
FWC,1666.6666666666667
MMM,1666.6666666666667
ABC,1666.6666666666667
MZNA,1666.6666666666667
OK,250000.0
ABC,250000.0
LTSA,250000.0
ABT,250000.0
CCSO,200.0
AB,200.0
ALPA,200.0
ONH,200.0
TCA,200.0
NTIC,7500.0
MZNA,7500.0
HD,7500.0
LTSA,7500.0
GS,7500.0
TWM,7500.0
OOGGL,27500.0
ALPA,27500.0
NEK,8333.333333333334
HD,8333.333333333334
PG,8333.333333333334
NTIC,8333.333333333334
OK,8333.333333333334
MZNA,8333.333333333334
MMM,166666.66666666666
TWM,166666.66666666666
JJN,166666.66666666666
HD,166666.66666666666
OOGGL,166666.66666666666
ALPA,166666.66666666666
CCSO,22500.0
EG,22500.0
NTIC,22500.0
KRM,22500.0
PG,22000.0
AB,22000.0
JJN,22000.0
SM,22000.0
PEP,2000.0
OK,2000.0
TCA,2000.0
EG,2000.0
OCST,2000.0
MZNA,11000.0
OK,11000.0
DMC,11000.0
HD,11000.0
GMNA,11000.0
KRM,11000.0
PEP,11000.0
OOGGL,11000.0
MPJ,250.0
PEP,250.0
ALPA,250.0
FWC,250.0
PG,1111.111111111111
AB,1111.111111111111
NEK,1111.111111111111
GS,1111.111111111111
ABT,1111.111111111111
MPJ,1111.111111111111
PEP,1111.111111111111
DMC,1111.111111111111
ONH,1111.111111111111
ABT,6250.0
HD,6250.0
MMM,6250.0
CCSO,6250.0
ABC,6250.0
GS,6250.0
PEP,6250.0
TWM,6250.0
LTSA,200.0
FWC,200.0
ABC,200.0
OOGGL,200.0
MMM,200.0
HD,500000.0
ALPA,500000.0
AB,111111.11111111111
NEK,111111.11111111111
KRM,111111.11111111111
EPF,111111.11111111111
ONH,111111.11111111111
ABT,111111.11111111111
OOGGL,111111.11111111111
ALPA,111111.11111111111
TWM,111111.11111111111
FWC,10777.777777777777
PEP,10777.777777777777
NEK,10777.777777777777
JJN,10777.777777777777
TWM,10777.777777777777
ALPA,10777.777777777777
EPF,10777.777777777777
HD,10777.777777777777
AB,10777.777777777777
JJN,2750.0
KRM,2750.0
OOGGL,2750.0
CCSO,2750.0
ABC,333333.3333333333
NEK,333333.3333333333
JJN,333333.3333333333
ALPA,13333.333333333334
ABT,13333.333333333334
MMM,13333.333333333334
ABT,29333.333333333332
OK,29333.333333333332
NEK,29333.333333333332
NTIC,25000.0
OK,25000.0
ONH,13800.0
MPJ,13800.0
AB,13800.0
ABT,13800.0
PEP,13800.0
NEK,23000.0
ABT,23000.0
ONH,23000.0
MTFS,16166.666666666666
KRM,16166.666666666666
CCSO,16166.666666666666
MPJ,16166.666666666666
GMNA,16166.666666666666
PG,16166.666666666666
AB,27500.0
FWC,27500.0
NEK,9800.0
ABT,9800.0
JJN,9800.0
AB,9800.0
LTSA,9800.0
OCST,1375.0
HD,1375.0
LTSA,1375.0
NTIC,1375.0
DMC,1375.0
MMM,1375.0
MTFS,1375.0
JJN,1375.0
KRM,7857.142857142857
MZNA,7857.142857142857
GS,7857.142857142857
LTSA,7857.142857142857
PG,7857.142857142857
CCSO,7857.142857142857
SM,7857.142857142857
ALPA,1666.6666666666667
ONH,1666.6666666666667
EPF,1666.6666666666667
GMNA,1666.6666666666667
PEP,1666.6666666666667
PG,1666.6666666666667
PEP,17600.0
NEK,17600.0
MPJ,17600.0
PG,17600.0
TWM,17600.0
AB,8000.0
NTIC,8000.0
OK,8000.0
TCA,8000.0
FWC,8000.0
OOGGL,8625.0
PG,8625.0
CCSO,8625.0
ALPA,8625.0
DMC,8625.0
OCST,8625.0
NTIC,8625.0
EPF,8625.0
MMM,11250.0
TWM,11250.0
GS,11250.0
OCST,11250.0
KRM,11250.0
PG,11250.0
MPJ,11250.0
AB,11250.0
GS,1375.0
HD,1375.0
FWC,1375.0
ABC,1375.0
NTIC,1375.0
AB,1375.0
MMM,1375.0
MPJ,1375.0
EG,250.0
AB,250.0
ALPA,250.0
PEP,250.0
EG,200000.0
FWC,200000.0
MZNA,200000.0
OOGGL,200000.0
CCSO,200000.0
MTFS,10777.777777777777
DMC,10777.777777777777
MZNA,10777.777777777777
TWM,10777.777777777777
LTSA,10777.777777777777
NTIC,10777.777777777777
OK,10777.777777777777
JJN,10777.777777777777
MMM,10777.777777777777
MMM,44000.0
KRM,44000.0
CCSO,16333.333333333334
ABC,16333.333333333334
DMC,16333.333333333334
SM,9000.0
EPF,9000.0
PG,9000.0
MTFS,9000.0
ALPA,9000.0
MZNA,12125.0
EPF,12125.0
TCA,12125.0
PG,12125.0
FWC,12125.0
EG,12125.0
NEK,12125.0
ABC,12125.0
KRM,22500.0
NEK,22500.0
ONH,16333.333333333334
MMM,16333.333333333334
LTSA,16333.333333333334
KRM,3666.6666666666665
ABT,3666.6666666666665
OOGGL,3666.6666666666665
PG,16666.666666666668
ABT,16666.666666666668
ALPA,16666.666666666668
OOGGL,10000.0
MTFS,10000.0
OCST,10000.0
ABT,10000.0
KRM,10000.0
ABT,2500.0
HD,2500.0
TCA,2500.0
MMM,2500.0
EPF,1666.6666666666667
PG,1666.6666666666667
NEK,1666.6666666666667
EG,26666.666666666668
MMM,26666.666666666668
CCSO,26666.666666666668
EG,3333.3333333333335
OK,3333.3333333333335
SM,3333.3333333333335
PG,125000.0
EPF,125000.0
KRM,125000.0
GS,125000.0
NTIC,125000.0
OCST,125000.0
EG,125000.0
HD,125000.0
NTIC,20000.0
EG,20000.0
MMM,20000.0
HD,20000.0
OCST,1111.111111111111
MTFS,1111.111111111111
JJN,1111.111111111111
GMNA,1111.111111111111
EG,1111.111111111111
NTIC,1111.111111111111
ALPA,1111.111111111111
PG,1111.111111111111
MMM,1111.111111111111
KRM,250000.0
EPF,250000.0
SM,250000.0
TCA,250000.0
AB,1666.6666666666667
DMC,1666.6666666666667
EPF,1666.6666666666667
JJN,1666.6666666666667
OK,1666.6666666666667
GMNA,1666.6666666666667
PG,250000.0
MTFS,250000.0
EG,250000.0
NTIC,250000.0
OCST,8625.0
MPJ,8625.0
GMNA,8625.0
ONH,8625.0
ABT,8625.0
HD,8625.0
EG,8625.0
ABC,8625.0
KRM,8166.666666666667
GS,8166.666666666667
