PORTFOLIO,INITIAL_INVESTMENT_STOCKS,MEMBER_ID
GMNA,1111.111111111111,MID219078
MZNA,1111.111111111111,MID219078
OCST,1111.111111111111,MID219078
EPF,1111.111111111111,MID219078
OOGGL,17600.0,MID219079
MPJ,17600.0,MID219079
LTSA,17600.0,MID219079
NEK,17600.0,MID219079
MTFS,17600.0,MID219079
EPF,6125.0,MID219080
MPJ,6125.0,MID219080
MMM,6125.0,MID219080
OCST,6125.0,MID219080
KRM,6125.0,MID219080
NEK,6125.0,MID219080
GS,6125.0,MID219080
ABT,6125.0,MID219080
HD,1833.3333333333333,MID219081
MPJ,1833.3333333333333,MID219081
ONH,1833.3333333333333,MID219081
JJN,1833.3333333333333,MID219081
ALPA,1833.3333333333333,MID219081
FWC,1833.3333333333333,MID219081
PEP,18000.0,MID219082
OK,18000.0,MID219082
GMNA,18000.0,MID219082
ONH,18000.0,MID219082
PG,18000.0,MID219082
EPF,8333.333333333334,MID219083
MPJ,8333.333333333334,MID219083
MZNA,8333.333333333334,MID219083
OCST,8333.333333333334,MID219083
CCSO,8333.333333333334,MID219083
ABC,8333.333333333334,MID219083
CCSO,1000.0,MID219084
NTIC,1000.0,MID219084
TWM,1000.0,MID219084
EPF,1000.0,MID219084
ABT,1000.0,MID219084
AB,23000.0,MID219085
MMM,23000.0,MID219085
CCSO,23000.0,MID219085
DMC,125.0,MID219086
OCST,125.0,MID219086
EG,125.0,MID219086
MPJ,125.0,MID219086
NEK,125.0,MID219086
GMNA,125.0,MID219086
PG,125.0,MID219086
MZNA,125.0,MID219086
EPF,333333.3333333333,MID219087
ONH,333333.3333333333,MID219087
DMC,333333.3333333333,MID219087
EG,16166.666666666666,MID219088
OK,16166.666666666666,MID219088
PG,16166.666666666666,MID219088
TCA,16166.666666666666,MID219088
MPJ,16166.666666666666,MID219088
OCST,16166.666666666666,MID219088
NEK,7142.857142857143,MID219089
ABT,7142.857142857143,MID219089
MMM,7142.857142857143,MID219089
JJN,7142.857142857143,MID219089
OOGGL,7142.857142857143,MID219089
MPJ,7142.857142857143,MID219089
TCA,7142.857142857143,MID219089
AB,2500.0,MID219090
CCSO,2500.0,MID219090
FWC,2500.0,MID219090
MMM,2500.0,MID219090
ABC,10000.0,MID219091
PG,10000.0,MID219091
DMC,10000.0,MID219091
JJN,10000.0,MID219091
EG,10000.0,MID219091
HD,10000.0,MID219091
TCA,10000.0,MID219091
LTSA,10000.0,MID219091
AB,10000.0,MID219091
PG,4444.444444444444,MID219092
SM,4444.444444444444,MID219092
LTSA,4444.444444444444,MID219092
NTIC,4444.444444444444,MID219092
EG,4444.444444444444,MID219092
GS,4444.444444444444,MID219092
ALPA,4444.444444444444,MID219092
NEK,4444.444444444444,MID219092
TCA,4444.444444444444,MID219092
MPJ,12500.0,MID219093
OOGGL,12500.0,MID219093
EPF,12500.0,MID219093
CCSO,12500.0,MID219093
ABT,32333.333333333332,MID219094
CCSO,32333.333333333332,MID219094
JJN,32333.333333333332,MID219094
GS,166.66666666666666,MID219095
HD,166.66666666666666,MID219095
TWM,166.66666666666666,MID219095
EPF,166.66666666666666,MID219095
DMC,166.66666666666666,MID219095
NEK,166.66666666666666,MID219095
MPJ,22500.0,MID219096
TWM,22500.0,MID219096
PG,22500.0,MID219096
ABT,22500.0,MID219096
AB,11500.0,MID219097
FWC,11500.0,MID219097
JJN,11500.0,MID219097
OOGGL,11500.0,MID219097
ABT,11500.0,MID219097
TWM,11500.0,MID219097
NTIC,5000.0,MID219098
OCST,5000.0,MID219098
OCST,48500.0,MID219099
SM,48500.0,MID219099
TWM,166666.66666666666,MID219100
PEP,166666.66666666666,MID219100
OCST,166666.66666666666,MID219100
AB,166666.66666666666,MID219100
OOGGL,166666.66666666666,MID219100
JJN,166666.66666666666,MID219100
ABC,5625.0,MID219101
MTFS,5625.0,MID219101
PEP,5625.0,MID219101
JJN,5625.0,MID219101
AB,5625.0,MID219101
OOGGL,5625.0,MID219101
LTSA,5625.0,MID219101
NTIC,5625.0,MID219101
CCSO,6125.0,MID219102
TWM,6125.0,MID219102
KRM,6125.0,MID219102
SM,6125.0,MID219102
FWC,6125.0,MID219102
OK,6125.0,MID219102
LTSA,6125.0,MID219102
JJN,6125.0,MID219102
EPF,15000.0,MID219103
KRM,15000.0,MID219103
MTFS,15000.0,MID219103
OK,15000.0,MID219103
NTIC,15000.0,MID219103
NEK,15000.0,MID219103
OCST,4444.444444444444,MID219104
MTFS,4444.444444444444,MID219104
MMM,4444.444444444444,MID219104
MPJ,4444.444444444444,MID219104
ABC,4444.444444444444,MID219104
ABT,4444.444444444444,MID219104
NEK,4444.444444444444,MID219104
LTSA,4444.444444444444,MID219104
TWM,4444.444444444444,MID219104
PG,13750.0,MID219105
GS,13750.0,MID219105
AB,13750.0,MID219105
DMC,13750.0,MID219105
NEK,1375.0,MID219106
CCSO,1375.0,MID219106
MPJ,1375.0,MID219106
TCA,1375.0,MID219106
EPF,1375.0,MID219106
DMC,1375.0,MID219106
GMNA,1375.0,MID219106
OOGGL,1375.0,MID219106
KRM,23000.0,MID219107
LTSA,23000.0,MID219107
ONH,23000.0,MID219107
LTSA,125.0,MID219108
OOGGL,125.0,MID219108
GS,125.0,MID219108
JJN,125.0,MID219108
TCA,125.0,MID219108
KRM,125.0,MID219108
MZNA,125.0,MID219108
MMM,125.0,MID219108
GMNA,8888.888888888889,MID219109
KRM,8888.888888888889,MID219109
HD,8888.888888888889,MID219109
TCA,8888.888888888889,MID219109
MZNA,8888.888888888889,MID219109
MPJ,8888.888888888889,MID219109
DMC,8888.888888888889,MID219109
SM,8888.888888888889,MID219109
NEK,8888.888888888889,MID219109
MTFS,32333.333333333332,MID219110
MMM,32333.333333333332,MID219110
EG,32333.333333333332,MID219110
PEP,23000.0,MID219111
EG,23000.0,MID219111
MTFS,23000.0,MID219111
ONH,5625.0,MID219112
PG,5625.0,MID219112
EPF,5625.0,MID219112
FWC,5625.0,MID219112
AB,5625.0,MID219112
LTSA,5625.0,MID219112
MMM,5625.0,MID219112
ALPA,5625.0,MID219112
ABT,8888.888888888889,MID219113
ALPA,8888.888888888889,MID219113
HD,8888.888888888889,MID219113
PEP,8888.888888888889,MID219113
LTSA,8888.888888888889,MID219113
EG,8888.888888888889,MID219113
AB,8888.888888888889,MID219113
EPF,8888.888888888889,MID219113
TWM,8888.888888888889,MID219113
OOGGL,142857.14285714287,MID219114
PEP,142857.14285714287,MID219114
GMNA,142857.14285714287,MID219114
HD,142857.14285714287,MID219114
EG,142857.14285714287,MID219114
ONH,142857.14285714287,MID219114
MZNA,142857.14285714287,MID219114
KRM,5444.444444444444,MID219115
MMM,5444.444444444444,MID219115
GMNA,5444.444444444444,MID219115
MZNA,5444.444444444444,MID219115
AB,5444.444444444444,MID219115
PEP,5444.444444444444,MID219115
NEK,5444.444444444444,MID219115
EPF,5444.444444444444,MID219115
ONH,5444.444444444444,MID219115
MMM,2750.0,MID219116
KRM,2750.0,MID219116
LTSA,2750.0,MID219116
CCSO,2750.0,MID219116
TWM,6666.666666666667,MID219117
CCSO,6666.666666666667,MID219117
MTFS,6666.666666666667,MID219117
EG,6666.666666666667,MID219117
HD,6666.666666666667,MID219117
GMNA,6666.666666666667,MID219117
LTSA,333333.3333333333,MID219118
TWM,333333.3333333333,MID219118
MMM,333333.3333333333,MID219118
OOGGL,7500.0,MID219119
OK,7500.0,MID219119
FWC,7500.0,MID219119
MZNA,7500.0,MID219119
HD,7500.0,MID219119
ABC,7500.0,MID219119
PEP,200000.0,MID219120
KRM,200000.0,MID219120
PG,200000.0,MID219120
EPF,200000.0,MID219120
OCST,200000.0,MID219120
NEK,8333.333333333334,MID219121
MZNA,8333.333333333334,MID219121
EG,8333.333333333334,MID219121
HD,8333.333333333334,MID219121
ONH,8333.333333333334,MID219121
GMNA,8333.333333333334,MID219121
ALPA,12571.42857142857,MID219122
ONH,12571.42857142857,MID219122
SM,12571.42857142857,MID219122
DMC,12571.42857142857,MID219122
LTSA,12571.42857142857,MID219122
NTIC,12571.42857142857,MID219122
TWM,12571.42857142857,MID219122
ONH,11500.0,MID219123
EG,11500.0,MID219123
MMM,11500.0,MID219123
NEK,11500.0,MID219123
MZNA,11500.0,MID219123
PG,11500.0,MID219123
ONH,200.0,MID219124
GS,200.0,MID219124
JJN,200.0,MID219124
MMM,200.0,MID219124
SM,200.0,MID219124
ALPA,23000.0,MID219125
HD,23000.0,MID219125
MZNA,23000.0,MID219125
OK,9000.0,MID219126
JJN,9000.0,MID219126
HD,9000.0,MID219126
CCSO,9000.0,MID219126
GS,9000.0,MID219126
AB,18333.333333333332,MID219127
GMNA,18333.333333333332,MID219127
ABC,18333.333333333332,MID219127
GS,15000.0,MID219128
KRM,15000.0,MID219128
EPF,15000.0,MID219128
TCA,26666.666666666668,MID219129
NEK,26666.666666666668,MID219129
HD,26666.666666666668,MID219129
FWC,24500.0,MID219130
CCSO,24500.0,MID219130
PEP,34500.0,MID219131
HD,34500.0,MID219131
CCSO,3333.3333333333335,MID219132
KRM,3333.3333333333335,MID219132
DMC,3333.3333333333335,MID219132
JJN,1375.0,MID219133
OK,1375.0,MID219133
EG,1375.0,MID219133
DMC,1375.0,MID219133
LTSA,1375.0,MID219133
MPJ,1375.0,MID219133
ALPA,1375.0,MID219133
SM,1375.0,MID219133
MPJ,26666.666666666668,MID219134
ABC,26666.666666666668,MID219134
GS,26666.666666666668,MID219134
OOGGL,6125.0,MID219135
ALPA,6125.0,MID219135
CCSO,6125.0,MID219135
ONH,6125.0,MID219135
OCST,6125.0,MID219135
TCA,6125.0,MID219135
JJN,6125.0,MID219135
GS,6125.0,MID219135
ABC,250000.0,MID219136
MZNA,250000.0,MID219136
CCSO,250000.0,MID219136
GS,250000.0,MID219136
DMC,22000.0,MID219137
MPJ,22000.0,MID219137
EPF,22000.0,MID219137
NEK,22000.0,MID219137
MTFS,12250.0,MID219138
TWM,12250.0,MID219138
OK,12250.0,MID219138
AB,12250.0,MID219138
ABC,13800.0,MID219139
EG,13800.0,MID219139
LTSA,13800.0,MID219139
KRM,13800.0,MID219139
MMM,13800.0,MID219139
OOGGL,166666.66666666666,MID219140
MPJ,166666.66666666666,MID219140
HD,166666.66666666666,MID219140
KRM,166666.66666666666,MID219140
ABC,166666.66666666666,MID219140
DMC,166666.66666666666,MID219140
EG,10000.0,MID219141
OK,10000.0,MID219141
LTSA,10000.0,MID219141
GMNA,10000.0,MID219141
PEP,10000.0,MID219141
TWM,10000.0,MID219141
MPJ,10000.0,MID219141
FWC,10000.0,MID219141
PG,10000.0,MID219141
CCSO,16333.333333333334,MID219142
NEK,16333.333333333334,MID219142
JJN,16333.333333333334,MID219142
NEK,11500.0,MID219143
OK,11500.0,MID219143
EG,11500.0,MID219143
NTIC,11500.0,MID219143
MTFS,11500.0,MID219143
OCST,11500.0,MID219143
MZNA,7857.142857142857,MID219144
EG,7857.142857142857,MID219144
ONH,7857.142857142857,MID219144
MTFS,7857.142857142857,MID219144
NEK,7857.142857142857,MID219144
NTIC,7857.142857142857,MID219144
GMNA,7857.142857142857,MID219144
MZNA,500000.0,MID219145
MMM,500000.0,MID219145
MMM,29333.333333333332,MID219146
CCSO,29333.333333333332,MID219146
GS,29333.333333333332,MID219146
NTIC,16000.0,MID219147
OOGGL,16000.0,MID219147
MZNA,16000.0,MID219147
ALPA,16000.0,MID219147
GMNA,16000.0,MID219147
MTFS,9800.0,MID219148
EG,9800.0,MID219148
ONH,9800.0,MID219148
ALPA,9800.0,MID219148
PG,9800.0,MID219148
MTFS,17600.0,MID219149
NTIC,17600.0,MID219149
FWC,17600.0,MID219149
GS,17600.0,MID219149
LTSA,17600.0,MID219149
GMNA,7142.857142857143,MID219150
ALPA,7142.857142857143,MID219150
SM,7142.857142857143,MID219150
AB,7142.857142857143,MID219150
NTIC,7142.857142857143,MID219150
OOGGL,7142.857142857143,MID219150
DMC,7142.857142857143,MID219150
PG,5000.0,MID219151
CCSO,5000.0,MID219151
GS,5000.0,MID219151
NEK,5000.0,MID219151
OOGGL,5000.0,MID219151
OK,5000.0,MID219151
KRM,5000.0,MID219151
ABC,5000.0,MID219151
PEP,5000.0,MID219151
SM,11000.0,MID219152
HD,11000.0,MID219152
FWC,11000.0,MID219152
OOGGL,11000.0,MID219152
CCSO,11000.0,MID219152
AB,2750.0,MID219153
NTIC,2750.0,MID219153
ABT,2750.0,MID219153
SM,2750.0,MID219153
ONH,34500.0,MID219154
NTIC,34500.0,MID219154
SM,10000.0,MID219155
MMM,10000.0,MID219155
MPJ,10000.0,MID219155
AB,10000.0,MID219155
ALPA,10000.0,MID219155
CCSO,250.0,MID219156
TCA,250.0,MID219156
MZNA,250.0,MID219156
ONH,250.0,MID219156
GMNA,13333.333333333334,MID219157
NTIC,13333.333333333334,MID219157
HD,13333.333333333334,MID219157
OK,8333.333333333334,MID219158
MPJ,8333.333333333334,MID219158
MZNA,8333.333333333334,MID219158
DMC,8333.333333333334,MID219158
ABT,8333.333333333334,MID219158
LTSA,8333.333333333334,MID219158
EPF,125000.0,MID219159
ALPA,125000.0,MID219159
TCA,125000.0,MID219159
LTSA,125000.0,MID219159
MPJ,125000.0,MID219159
GMNA,125000.0,MID219159
SM,125000.0,MID219159
TWM,125000.0,MID219159
EG,2500.0,MID219160
GS,2500.0,MID219160
LTSA,2500.0,MID219160
MTFS,2500.0,MID219160
SM,833.3333333333334,MID219161
ONH,833.3333333333334,MID219161
NEK,833.3333333333334,MID219161
EPF,833.3333333333334,MID219161
TCA,833.3333333333334,MID219161
ALPA,833.3333333333334,MID219161
MPJ,125.0,MID219162
KRM,125.0,MID219162
NTIC,125.0,MID219162
MTFS,125.0,MID219162
HD,125.0,MID219162
GMNA,125.0,MID219162
MMM,125.0,MID219162
MZNA,125.0,MID219162
HD,24250.0,MID219163
EPF,24250.0,MID219163
TCA,24250.0,MID219163
ABC,24250.0,MID219163
MPJ,15000.0,MID219164
KRM,15000.0,MID219164
OOGGL,15000.0,MID219164
NTIC,2200.0,MID219165
SM,2200.0,MID219165
MPJ,2200.0,MID219165
DMC,2200.0,MID219165
EG,2200.0,MID219165
MZNA,625.0,MID219166
TWM,625.0,MID219166
MPJ,625.0,MID219166
EG,625.0,MID219166
AB,625.0,MID219166
FWC,625.0,MID219166
OK,625.0,MID219166
ABC,625.0,MID219166
PEP,13333.333333333334,MID219167
SM,13333.333333333334,MID219167
CCSO,13333.333333333334,MID219167
ABC,6428.571428571428,MID219168
ONH,6428.571428571428,MID219168
KRM,6428.571428571428,MID219168
TWM,6428.571428571428,MID219168
TCA,6428.571428571428,MID219168
NTIC,6428.571428571428,MID219168
SM,6428.571428571428,MID219168
ONH,9000.0,MID219169
FWC,9000.0,MID219169
TWM,9000.0,MID219169
MTFS,9000.0,MID219169
GS,9000.0,MID219169
MMM,12250.0,MID219170
ALPA,12250.0,MID219170
GMNA,12250.0,MID219170
NEK,12250.0,MID219170
PG,250000.0,MID219171
MMM,250000.0,MID219171
ABT,250000.0,MID219171
SM,250000.0,MID219171
PEP,12857.142857142857,MID219172
ONH,12857.142857142857,MID219172
OCST,12857.142857142857,MID219172
ABT,12857.142857142857,MID219172
MTFS,12857.142857142857,MID219172
LTSA,12857.142857142857,MID219172
MMM,12857.142857142857,MID219172
TCA,1833.3333333333333,MID219173
ABC,1833.3333333333333,MID219173
MPJ,1833.3333333333333,MID219173
MTFS,1833.3333333333333,MID219173
KRM,1833.3333333333333,MID219173
LTSA,1833.3333333333333,MID219173
KRM,11250.0,MID219174
LTSA,11250.0,MID219174
NEK,11250.0,MID219174
EPF,11250.0,MID219174
GS,1666.6666666666667,MID219175
AB,1666.6666666666667,MID219175
OK,1666.6666666666667,MID219175
JJN,17600.0,MID219176
OCST,17600.0,MID219176
MZNA,17600.0,MID219176
SM,17600.0,MID219176
MTFS,17600.0,MID219176
CCSO,10000.0,MID219177
MPJ,10000.0,MID219177
MMM,10000.0,MID219177
GMNA,10000.0,MID219177
PG,10000.0,MID219177
GMNA,250.0,MID219178
TWM,250.0,MID219178
MPJ,250.0,MID219178
ALPA,250.0,MID219178
ABC,13333.333333333334,MID219179
OCST,13333.333333333334,MID219179
EG,13333.333333333334,MID219179
EPF,13333.333333333334,MID219179
FWC,13333.333333333334,MID219179
PEP,13333.333333333334,MID219179
PEP,3333.3333333333335,MID219180
MMM,3333.3333333333335,MID219180
ABT,3333.3333333333335,MID219180
OOGGL,9000.0,MID219181
PG,9000.0,MID219181
MPJ,9000.0,MID219181
ONH,9000.0,MID219181
PEP,9000.0,MID219181
AB,166.66666666666666,MID219182
FWC,166.66666666666666,MID219182
TCA,166.66666666666666,MID219182
ONH,166.66666666666666,MID219182
HD,166.66666666666666,MID219182
MMM,166.66666666666666,MID219182
PG,625.0,MID219183
EPF,625.0,MID219183
OCST,625.0,MID219183
FWC,625.0,MID219183
PEP,625.0,MID219183
MMM,625.0,MID219183
NEK,625.0,MID219183
MZNA,625.0,MID219183
EG,24500.0,MID219184
JJN,24500.0,MID219184
KRM,200.0,MID219185
PG,200.0,MID219185
MTFS,200.0,MID219185
ABT,200.0,MID219185
OK,200.0,MID219185
CCSO,11500.0,MID219186
NTIC,11500.0,MID219186
KRM,11500.0,MID219186
LTSA,11500.0,MID219186
TCA,11500.0,MID219186
TWM,11500.0,MID219186
TCA,555.5555555555555,MID219187
GS,555.5555555555555,MID219187
AB,555.5555555555555,MID219187
NTIC,555.5555555555555,MID219187
MTFS,555.5555555555555,MID219187
OK,555.5555555555555,MID219187
EPF,555.5555555555555,MID219187
HD,555.5555555555555,MID219187
DMC,555.5555555555555,MID219187
PG,5555.555555555556,MID219188
MPJ,5555.555555555556,MID219188
ONH,5555.555555555556,MID219188
CCSO,5555.555555555556,MID219188
PEP,5555.555555555556,MID219188
SM,5555.555555555556,MID219188
NTIC,5555.555555555556,MID219188
HD,5555.555555555556,MID219188
ABT,5555.555555555556,MID219188
ONH,8625.0,MID219189
NEK,8625.0,MID219189
ABT,8625.0,MID219189
TWM,8625.0,MID219189
EG,8625.0,MID219189
TCA,8625.0,MID219189
OK,8625.0,MID219189
SM,8625.0,MID219189
JJN,23000.0,MID219190
ABT,23000.0,MID219190
MZNA,23000.0,MID219190
OOGGL,15000.0,MID219191
MPJ,15000.0,MID219191
ONH,15000.0,MID219191
OOGGL,13333.333333333334,MID219192
GMNA,13333.333333333334,MID219192
SM,13333.333333333334,MID219192
OK,13333.333333333334,MID219192
NEK,13333.333333333334,MID219192
MPJ,13333.333333333334,MID219192
GS,44000.0,MID219193
MPJ,44000.0,MID219193
OOGGL,2500.0,MID219194
DMC,2500.0,MID219194
EG,2500.0,MID219194
TCA,2500.0,MID219194
MPJ,1000.0,MID219195
PEP,1000.0,MID219195
MMM,1000.0,MID219195
KRM,1000.0,MID219195
FWC,1000.0,MID219195
ALPA,9000.0,MID219196
MPJ,9000.0,MID219196
MMM,9000.0,MID219196
DMC,9000.0,MID219196
GMNA,9000.0,MID219196
ONH,19400.0,MID219197
OCST,19400.0,MID219197
ABC,19400.0,MID219197
ABT,19400.0,MID219197
CCSO,19400.0,MID219197
HD,7000.0,MID219198
SM,7000.0,MID219198
AB,7000.0,MID219198
OK,7000.0,MID219198
MPJ,7000.0,MID219198
CCSO,7000.0,MID219198
NTIC,7000.0,MID219198
ALPA,5444.444444444444,MID219199
OCST,5444.444444444444,MID219199
ONH,5444.444444444444,MID219199
HD,5444.444444444444,MID219199
PG,5444.444444444444,MID219199
OK,5444.444444444444,MID219199
EG,5444.444444444444,MID219199
PEP,5444.444444444444,MID219199
SM,5444.444444444444,MID219199
GS,11500.0,MID219200
ONH,11500.0,MID219200
OOGGL,11500.0,MID219200
NTIC,11500.0,MID219200
MPJ,11500.0,MID219200
FWC,11500.0,MID219200
TCA,200.0,MID219201
MPJ,200.0,MID219201
OOGGL,200.0,MID219201
MZNA,200.0,MID219201
ALPA,200.0,MID219201
MZNA,5714.285714285715,MID219202
GMNA,5714.285714285715,MID219202
ONH,5714.285714285715,MID219202
GS,5714.285714285715,MID219202
DMC,5714.285714285715,MID219202
AB,5714.285714285715,MID219202
LTSA,5714.285714285715,MID219202
MTFS,3666.6666666666665,MID219203
GMNA,3666.6666666666665,MID219203
NTIC,3666.6666666666665,MID219203
ABC,24500.0,MID219204
MTFS,24500.0,MID219204
JJN,16166.666666666666,MID219205
KRM,16166.666666666666,MID219205
AB,16166.666666666666,MID219205
MPJ,16166.666666666666,MID219205
DMC,16166.666666666666,MID219205
GMNA,16166.666666666666,MID219205
GMNA,111111.11111111111,MID219206
ABT,111111.11111111111,MID219206
NEK,111111.11111111111,MID219206
MMM,111111.11111111111,MID219206
PG,111111.11111111111,MID219206
NTIC,111111.11111111111,MID219206
EG,111111.11111111111,MID219206
ALPA,111111.11111111111,MID219206
GS,111111.11111111111,MID219206
EPF,111.11111111111111,MID219207
TCA,111.11111111111111,MID219207
LTSA,111.11111111111111,MID219207
MTFS,111.11111111111111,MID219207
MZNA,111.11111111111111,MID219207
PG,111.11111111111111,MID219207
ONH,111.11111111111111,MID219207
OCST,111.11111111111111,MID219207
MPJ,111.11111111111111,MID219207
AB,11250.0,MID219208
MPJ,11250.0,MID219208
TWM,11250.0,MID219208
DMC,11250.0,MID219208
FWC,1000.0,MID219209
AB,1000.0,MID219209
EG,1000.0,MID219209
SM,1000.0,MID219209
OOGGL,1000.0,MID219209
EG,3666.6666666666665,MID219210
CCSO,3666.6666666666665,MID219210
ABC,3666.6666666666665,MID219210
OOGGL,11000.0,MID219211
ABT,11000.0,MID219211
TCA,11000.0,MID219211
MTFS,11000.0,MID219211
NEK,11000.0,MID219211
SM,10000.0,MID219212
ONH,10000.0,MID219212
AB,10000.0,MID219212
EPF,10000.0,MID219212
GS,11500.0,MID219213
GMNA,11500.0,MID219213
JJN,11500.0,MID219213
OCST,11500.0,MID219213
NEK,11500.0,MID219213
TWM,11500.0,MID219213
AB,2200.0,MID219214
ALPA,2200.0,MID219214
KRM,2200.0,MID219214
TWM,2200.0,MID219214
ABC,2200.0,MID219214
MTFS,22000.0,MID219215
JJN,22000.0,MID219215
DMC,22000.0,MID219215
HD,22000.0,MID219215
GS,8166.666666666667,MID219216
MMM,8166.666666666667,MID219216
NEK,8166.666666666667,MID219216
ABC,8166.666666666667,MID219216
JJN,8166.666666666667,MID219216
MZNA,8166.666666666667,MID219216
OK,17600.0,MID219217
PG,17600.0,MID219217
GS,17600.0,MID219217
TCA,17600.0,MID219217
ABT,17600.0,MID219217
OCST,40000.0,MID219218
ONH,40000.0,MID219218
EG,5000.0,MID219219
ABC,5000.0,MID219219
NEK,5000.0,MID219219
ALPA,5000.0,MID219219
JJN,5000.0,MID219219
MPJ,5000.0,MID219219
KRM,5000.0,MID219219
ABT,5000.0,MID219219
GS,5000.0,MID219219
MPJ,1222.2222222222222,MID219220
ABC,1222.2222222222222,MID219220
PG,1222.2222222222222,MID219220
DMC,1222.2222222222222,MID219220
AB,1222.2222222222222,MID219220
JJN,1222.2222222222222,MID219220
GMNA,1222.2222222222222,MID219220
SM,1222.2222222222222,MID219220
MZNA,1222.2222222222222,MID219220
ABT,1666.6666666666667,MID219221
KRM,1666.6666666666667,MID219221
CCSO,1666.6666666666667,MID219221
TCA,5625.0,MID219222
LTSA,5625.0,MID219222
HD,5625.0,MID219222
AB,5625.0,MID219222
JJN,5625.0,MID219222
FWC,5625.0,MID219222
GS,5625.0,MID219222
NEK,5625.0,MID219222
LTSA,5625.0,MID219223
PEP,5625.0,MID219223
ALPA,5625.0,MID219223
GMNA,5625.0,MID219223
JJN,5625.0,MID219223
MTFS,5625.0,MID219223
NTIC,5625.0,MID219223
CCSO,5625.0,MID219223
SM,5500.0,MID219224
EPF,5500.0,MID219224
EG,20000.0,MID219225
HD,20000.0,MID219225
ABT,20000.0,MID219225
OCST,20000.0,MID219225
TWM,5555.555555555556,MID219226
JJN,5555.555555555556,MID219226
NEK,5555.555555555556,MID219226
DMC,5555.555555555556,MID219226
ABT,5555.555555555556,MID219226
PEP,5555.555555555556,MID219226
KRM,5555.555555555556,MID219226
ONH,5555.555555555556,MID219226
MTFS,5555.555555555556,MID219226
GMNA,2500.0,MID219227
NEK,2500.0,MID219227
